source_folder,customer_id,profile,priority,items,payment_method,arrival_time_s,service_start_s,service_end_s,wait_time_s,service_time_s,total_time_s,arrival_hour,total_revenue_clp,cart_categories,cart_category_revenue_clp,cart_items,total_profit_clp,cart_category_profit_clp,lane_name,lane_type,queue_request_priority,patience_s,outcome,balk_reason,abandon_reason,effective_queue_length
Week-01-Day-02,2,self_checkout_fan,senior,7,card,75.12136282978827,75.12136282978827,146.79196460636558,0.0,71.67060177657733,71.67060177657731,8,0,,,7,2427,,REG-2,regular,senior,375.0048784194326,served,,,0
Week-01-Day-02,3,regular,no_priority,14,card,99.5283602767413,99.5283602767413,211.1880322225307,0.0,111.65967194578941,111.6596719457894,8,0,,,14,2596,,REG-3,regular,no_priority,990.6491650774269,served,,,0
Week-01-Day-02,6,express_basket,no_priority,11,card,191.29457354630722,191.29457354630722,261.63549690412816,0.0,70.34092335782094,70.34092335782094,8,0,,,11,3308,,REG-5,regular,no_priority,26.98521427642777,served,,,0
Week-01-Day-02,4,regular,no_priority,18,card,173.87919510436768,173.87919510436768,262.18526234936314,0.0,88.30606724499545,88.30606724499546,8,0,,,18,4293,,REG-2,regular,no_priority,759.047812016304,served,,,0
Week-01-Day-02,5,regular,no_priority,25,card,183.16372604470598,183.16372604470598,315.6846440742912,0.0,132.5209180295852,132.52091802958523,8,0,,,25,5811,,REG-4,regular,no_priority,10.940559077882394,served,,,0
Week-01-Day-02,8,regular,no_priority,30,card,227.75043221626402,227.75043221626402,352.1815128930063,0.0,124.43108067674227,124.43108067674228,8,0,,,30,11750,,REG-3,regular,no_priority,797.4122201012366,served,,,0
Week-01-Day-02,1,weekly_planner,no_priority,87,cash,14.077075606735889,14.077075606735889,381.65790170889795,0.0,367.58082610216206,367.58082610216206,8,0,,,87,19734,,REG-1,regular,no_priority,1135.3216865180593,served,,,0
Week-01-Day-02,10,express_basket,no_priority,5,card,340.57503336087757,340.57503336087757,389.61808762152134,0.0,49.04305426064379,49.04305426064377,8,0,,,5,1550,,REG-4,regular,no_priority,863.5859271435088,served,,,0
Week-01-Day-02,12,express_basket,no_priority,7,cash,472.3238318241929,472.3238318241929,531.6555496425257,0.0,59.3317178183328,59.33171781833278,8,0,,,7,1698,,REG-3,regular,no_priority,41.02851239907779,served,,,0
Week-01-Day-02,9,weekly_planner,no_priority,50,cash,335.05894053067095,335.05894053067095,535.646758883661,0.0,200.58781835299013,200.5878183529901,8,0,,,50,10199,,REG-2,regular,no_priority,709.9122329337763,served,,,0
Week-01-Day-02,11,regular,no_priority,57,cash,461.9939214005317,461.9939214005317,549.658762436764,0.0,87.66484103623236,87.66484103623236,8,0,,,57,16731,,REG-1,regular,no_priority,761.3178604105541,served,,,0
Week-01-Day-02,7,regular,no_priority,26,cash,207.18093257348664,207.18093257348664,644.0739601274588,0.0,436.89302755397216,436.89302755397216,8,0,,,26,7241,,REG-6,regular,no_priority,392.36820923904094,served,,,0
Week-01-Day-02,15,weekly_planner,no_priority,4,card,658.9482158334504,658.9482158334504,693.4070687097385,0.0,34.458852876288105,34.45885287628812,8,0,,,4,1277,,REG-3,regular,no_priority,161.07546141245643,served,,,0
Week-01-Day-02,14,regular,no_priority,9,card,637.0017293676829,637.0017293676829,719.2792564334862,0.0,82.2775270658034,82.27752706580338,8,0,,,9,1857,,REG-2,regular,no_priority,208.1602442609518,served,,,0
Week-01-Day-02,16,deal_hunter,no_priority,21,cash,676.8651108728882,676.8651108728882,788.3432975483681,0.0,111.47818667547989,111.47818667547995,8,0,,,21,5314,,REG-4,regular,no_priority,174.45171668610232,served,,,0
Week-01-Day-02,18,express_basket,no_priority,6,card,765.1331944379344,765.1331944379344,831.3752961929048,0.0,66.24210175497038,66.24210175497035,8,0,,,6,1267,,REG-2,regular,no_priority,258.9378451454441,served,,,0
