source_folder,timestamp_s,event_type,customer_id,profile,priority,items,payment_method,lane_name,lane_type,effective_queue_length,queue_request_priority,patience_s,service_time_s,revenue_clp,profit_clp,reason
Week-01-Day-03,90.69129827349752,queue_request,1,regular,no_priority,14,card,REG-1,regular,0,no_priority,1282.3415307891648,0,0,0,
Week-01-Day-03,98.08248788923447,queue_request,2,express_basket,no_priority,9,card,REG-2,regular,0,no_priority,1140.5134219289184,0,0,0,
Week-01-Day-03,99.67188412577889,queue_request,3,weekly_planner,no_priority,67,card,REG-3,regular,0,no_priority,1647.9919055703406,0,0,0,
Week-01-Day-03,90.69129827349752,service_start,1,regular,no_priority,14,card,REG-1,regular,1,no_priority,1282.3415307891648,47.16514566803998,0,2784,
Week-01-Day-03,137.85644394153752,service_end,1,regular,no_priority,14,card,REG-1,regular,1,no_priority,1282.3415307891648,47.16514566803998,0,2784,
Week-01-Day-03,98.08248788923447,service_start,2,express_basket,no_priority,9,card,REG-2,regular,1,no_priority,1140.5134219289184,60.510622079139665,0,1925,
Week-01-Day-03,158.59310996837414,service_end,2,express_basket,no_priority,9,card,REG-2,regular,1,no_priority,1140.5134219289184,60.510622079139665,0,1925,
Week-01-Day-03,383.23331295783646,queue_request,4,express_basket,no_priority,10,card,REG-1,regular,0,no_priority,325.21560309235224,0,0,0,
Week-01-Day-03,431.68452022890415,queue_request,5,express_basket,no_priority,7,cash,REG-2,regular,0,no_priority,174.74333087573416,0,0,0,
Week-01-Day-03,383.23331295783646,service_start,4,express_basket,no_priority,10,card,REG-1,regular,1,no_priority,325.21560309235224,58.22615119998798,0,1937,
Week-01-Day-03,441.4594641578244,service_end,4,express_basket,no_priority,10,card,REG-1,regular,1,no_priority,325.21560309235224,58.22615119998798,0,1937,
Week-01-Day-03,470.4994951117551,queue_request,6,regular,no_priority,6,card,REG-1,regular,0,no_priority,447.618683521872,0,0,0,
Week-01-Day-03,431.68452022890415,service_start,5,express_basket,no_priority,7,cash,REG-2,regular,1,no_priority,174.74333087573416,77.1513784809997,0,1345,
Week-01-Day-03,508.83589870990386,service_end,5,express_basket,no_priority,7,cash,REG-2,regular,1,no_priority,174.74333087573416,77.1513784809997,0,1345,
Week-01-Day-03,512.6311565631695,queue_request,7,weekly_planner,no_priority,74,card,REG-2,regular,0,no_priority,310.7157338656672,0,0,0,
Week-01-Day-03,533.694408703599,queue_request,8,family_cart,no_priority,40,cash,REG-4,regular,0,no_priority,52.49445206570612,0,0,0,
Week-01-Day-03,470.4994951117551,service_start,6,regular,no_priority,6,card,REG-1,regular,1,no_priority,447.618683521872,71.93007768788847,0,2312,
Week-01-Day-03,542.4295727996436,service_end,6,regular,no_priority,6,card,REG-1,regular,1,no_priority,447.618683521872,71.93007768788847,0,2312,
Week-01-Day-03,560.5026001472506,queue_request,9,deal_hunter,no_priority,12,card,REG-1,regular,0,no_priority,42.64731255117024,0,0,0,
Week-01-Day-03,560.5631153674694,queue_request,10,weekly_planner,no_priority,72,card,REG-5,regular,0,no_priority,841.127948712644,0,0,0,
Week-01-Day-03,577.6087518934946,queue_request,11,express_basket,senior,5,card,REG-6,regular,0,senior,297.0750323356944,0,0,0,
Week-01-Day-03,560.5026001472506,service_start,9,deal_hunter,no_priority,12,card,REG-1,regular,1,no_priority,42.64731255117024,57.91595960794719,0,1888,
Week-01-Day-03,618.4185597551979,service_end,9,deal_hunter,no_priority,12,card,REG-1,regular,1,no_priority,42.64731255117024,57.91595960794719,0,1888,
Week-01-Day-03,577.6087518934946,service_start,11,express_basket,senior,5,card,REG-6,regular,1,senior,297.0750323356944,53.16094583922865,0,1525,
Week-01-Day-03,630.7696977327233,service_end,11,express_basket,senior,5,card,REG-6,regular,1,senior,297.0750323356944,53.16094583922865,0,1525,
Week-01-Day-03,680.8433390193641,queue_request,12,family_cart,no_priority,191,card,REG-1,regular,0,no_priority,467.27885997843407,0,0,0,
Week-01-Day-03,702.9143886648417,queue_request,13,weekly_planner,no_priority,108,card,REG-6,regular,0,no_priority,914.5140289517705,0,0,0,
Week-01-Day-03,533.694408703599,service_start,8,family_cart,no_priority,40,cash,REG-4,regular,1,no_priority,52.49445206570612,175.0,0,6044,
Week-01-Day-03,708.694408703599,service_end,8,family_cart,no_priority,40,cash,REG-4,regular,1,no_priority,52.49445206570612,175.0,0,6044,
Week-01-Day-03,512.6311565631695,service_start,7,weekly_planner,no_priority,74,card,REG-2,regular,1,no_priority,310.7157338656672,252.85971202845732,0,15749,
Week-01-Day-03,765.4908685916268,service_end,7,weekly_planner,no_priority,74,card,REG-2,regular,1,no_priority,310.7157338656672,252.85971202845732,0,15749,
Week-01-Day-03,99.67188412577889,service_start,3,weekly_planner,no_priority,67,card,REG-3,regular,1,no_priority,1647.9919055703406,672.985685641637,0,12211,
Week-01-Day-03,772.6575697674159,service_end,3,weekly_planner,no_priority,67,card,REG-3,regular,1,no_priority,1647.9919055703406,672.985685641637,0,12211,
Week-01-Day-03,560.5631153674694,service_start,10,weekly_planner,no_priority,72,card,REG-5,regular,1,no_priority,841.127948712644,236.61810796327114,0,18915,
Week-01-Day-03,797.1812233307405,service_end,10,weekly_planner,no_priority,72,card,REG-5,regular,1,no_priority,841.127948712644,236.61810796327114,0,18915,
Week-01-Day-03,839.2824112758644,queue_request,14,family_cart,no_priority,49,card,REG-2,regular,0,no_priority,23.56968350534433,0,0,0,
Week-01-Day-03,973.2228416740581,queue_request,15,regular,no_priority,12,card,REG-3,regular,0,no_priority,199.87004046259506,0,0,0,
Week-01-Day-03,984.9534887081718,queue_request,16,express_basket,no_priority,2,card,REG-4,regular,0,no_priority,21.386838148769787,0,0,0,
Week-01-Day-03,984.9534887081718,service_start,16,express_basket,no_priority,2,card,REG-4,regular,1,no_priority,21.386838148769787,13.466200157806513,0,0,
Week-01-Day-03,998.4196888659783,service_end,16,express_basket,no_priority,2,card,REG-4,regular,1,no_priority,21.386838148769787,13.466200157806513,0,0,
Week-01-Day-03,973.2228416740581,service_start,15,regular,no_priority,12,card,REG-3,regular,1,no_priority,199.87004046259506,29.967291223900087,0,329,
Week-01-Day-03,1003.1901328979583,service_end,15,regular,no_priority,12,card,REG-3,regular,1,no_priority,199.87004046259506,29.967291223900087,0,329,
Week-01-Day-03,839.2824112758644,service_start,14,family_cart,no_priority,49,card,REG-2,regular,1,no_priority,23.56968350534433,194.88850673989097,0,9294,
Week-01-Day-03,1034.1709180157554,service_end,14,family_cart,no_priority,49,card,REG-2,regular,1,no_priority,23.56968350534433,194.88850673989097,0,9294,
Week-01-Day-03,1053.7664495188837,queue_request,17,weekly_planner,no_priority,84,card,REG-2,regular,0,no_priority,552.3855170484043,0,0,0,
Week-01-Day-03,1108.3580270133716,queue_request,18,weekly_planner,senior,40,card,REG-3,regular,0,senior,568.2570901299014,0,0,0,
Week-01-Day-03,702.9143886648417,service_start,13,weekly_planner,no_priority,108,card,REG-6,regular,1,no_priority,914.5140289517705,415.55845195074784,0,19177,
Week-01-Day-03,1118.4728406155896,service_end,13,weekly_planner,no_priority,108,card,REG-6,regular,1,no_priority,914.5140289517705,415.55845195074784,0,19177,
Week-01-Day-03,1230.7286557969019,queue_request,19,weekly_planner,no_priority,63,card,REG-4,regular,0,no_priority,25.461688122905592,0,0,0,
Week-01-Day-03,680.8433390193641,service_start,12,family_cart,no_priority,191,card,REG-1,regular,1,no_priority,467.27885997843407,610.1712642111497,0,37323,
Week-01-Day-03,1291.0146032305138,service_end,12,family_cart,no_priority,191,card,REG-1,regular,1,no_priority,467.27885997843407,610.1712642111497,0,37323,
Week-01-Day-03,1053.7664495188837,service_start,17,weekly_planner,no_priority,84,card,REG-2,regular,1,no_priority,552.3855170484043,308.95576945536044,0,18194,
Week-01-Day-03,1362.7222189742442,service_end,17,weekly_planner,no_priority,84,card,REG-2,regular,1,no_priority,552.3855170484043,308.95576945536044,0,18194,
Week-01-Day-03,1108.3580270133716,service_start,18,weekly_planner,senior,40,card,REG-3,regular,1,senior,568.2570901299014,263.1681298344417,0,6957,
