source_folder,customer_id,profile,priority,items,payment_method,arrival_time_s,service_start_s,service_end_s,wait_time_s,service_time_s,total_time_s,arrival_hour,total_revenue_clp,cart_categories,cart_category_revenue_clp,cart_items,total_profit_clp,cart_category_profit_clp,lane_name,lane_type,queue_request_priority,patience_s,outcome,balk_reason,abandon_reason,effective_queue_length
Week-01-Day-06,1,self_checkout_fan,no_priority,8,card,103.98429192728145,103.98429192728145,140.09355197824726,0.0,36.10926005096583,36.109260050965815,8,0,,,8,1415,,REG-1,regular,no_priority,1831.9097017803035,served,,,0
Week-01-Day-06,4,express_basket,no_priority,16,card,239.00001684785457,239.00001684785457,280.89985043873054,0.0,41.899833590875964,41.89983359087597,8,0,,,16,3948,,REG-3,regular,no_priority,182.09149462853415,served,,,0
Week-01-Day-06,3,deal_hunter,no_priority,17,card,224.16124121652683,224.16124121652683,313.4195062188301,0.0,89.2582650023033,89.25826500230329,8,0,,,17,3692,,REG-2,regular,no_priority,203.65437905160096,served,,,0
Week-01-Day-06,2,weekly_planner,no_priority,49,card,176.19759544525732,176.19759544525732,367.94884231096,0.0,191.7512468657027,191.75124686570268,8,0,,,49,10317,,REG-1,regular,no_priority,105.18064856823698,served,,,0
Week-01-Day-06,6,self_checkout_fan,no_priority,1,card,444.6561188494961,444.6561188494961,649.7458384955191,0.0,205.08971964602296,205.089719646023,8,0,,,1,0,,REG-2,regular,no_priority,627.677208168886,served,,,0
Week-01-Day-06,5,family_cart,no_priority,58,card,438.7584393973957,438.7584393973957,671.6052714626358,0.0,232.84683206524002,232.84683206524005,8,0,,,58,7827,,REG-1,regular,no_priority,540.9843957340428,served,,,0
Week-01-Day-06,7,weekly_planner,no_priority,36,card,578.6930885299771,578.6930885299771,680.9514693022038,0.0,102.25838077222669,102.2583807722267,8,0,,,36,6741,,REG-3,regular,no_priority,164.406636485159,served,,,0
Week-01-Day-06,8,regular,no_priority,23,card,794.4607879338109,794.4607879338109,895.8447888579263,0.0,101.38400092411537,101.38400092411541,8,0,,,23,3167,,REG-1,regular,no_priority,59.80065052951301,served,,,0
Week-01-Day-06,10,express_basket,no_priority,9,card,1131.5801416187896,1131.5801416187896,1198.271380417108,0.0,66.69123879831852,66.69123879831841,8,0,,,9,3687,,REG-2,regular,no_priority,139.08790015942859,served,,,0
Week-01-Day-06,12,self_checkout_fan,pregnant,6,card,1249.9600561858897,1249.9600561858897,1293.714549718377,0.0,43.75449353248713,43.75449353248723,8,0,,,6,736,,REG-2,regular,pregnant,872.0655948431562,served,,,0
Week-01-Day-06,13,express_basket,no_priority,7,card,1379.115194010028,1379.115194010028,1432.8560361006373,0.0,53.74084209060921,53.74084209060925,8,0,,,7,2774,,REG-2,regular,no_priority,380.10965885742155,served,,,0
Week-01-Day-06,9,weekly_planner,no_priority,103,card,1080.3639755118093,1080.3639755118093,1462.1122037536638,0.0,381.74822824185463,381.7482282418546,8,0,,,103,20091,,REG-1,regular,no_priority,65.53218805582635,served,,,0
