source_folder,customer_id,profile,priority,items,payment_method,arrival_time_s,service_start_s,service_end_s,wait_time_s,service_time_s,total_time_s,arrival_hour,total_revenue_clp,cart_categories,cart_category_revenue_clp,cart_items,total_profit_clp,cart_category_profit_clp,lane_name,lane_type,queue_request_priority,patience_s,outcome,balk_reason,abandon_reason,effective_queue_length
Week-01-Day-05,1,express_basket,no_priority,7,card,108.56612680194303,108.56612680194303,172.65059852495142,0.0,64.08447172300839,64.08447172300839,8,0,,,7,2054,,REG-1,regular,no_priority,112.00792784085604,served,,,0
Week-01-Day-05,2,express_basket,no_priority,16,card,226.0367500839311,226.0367500839311,291.2727825900375,0.0,65.23603250610638,65.23603250610637,8,0,,,16,3396,,REG-1,regular,no_priority,523.4888607481071,served,,,0
Week-01-Day-05,6,deal_hunter,no_priority,18,card,419.9841189925173,419.9841189925173,463.34277513227113,0.0,43.358656139753826,43.358656139753805,8,0,,,18,3683,,REG-4,regular,no_priority,665.5579810236795,served,,,0
Week-01-Day-05,7,express_basket,no_priority,11,card,463.95735392230563,463.95735392230563,539.242271856768,0.0,75.28491793446233,75.28491793446233,8,0,,,11,3051,,REG-4,regular,no_priority,22.638395784910458,served,,,0
Week-01-Day-05,9,express_basket,no_priority,5,card,604.3391328425241,604.3391328425241,618.6571950227508,0.0,14.318062180226645,14.318062180226661,8,0,,,5,0,,REG-5,regular,no_priority,42.143004354510786,served,,,0
Week-01-Day-05,5,family_cart,no_priority,64,cash,418.83960185663454,418.83960185663454,673.3075494586554,0.0,254.46794760202087,254.4679476020209,8,0,,,64,14552,,REG-3,regular,no_priority,149.32483439932668,served,,,0
Week-01-Day-05,4,weekly_planner,no_priority,119,card,334.1762586935947,334.1762586935947,705.4235506629361,0.0,371.2472919693414,371.2472919693414,8,0,,,119,25064,,REG-2,regular,no_priority,154.65194475502335,served,,,0
Week-01-Day-05,8,regular,no_priority,47,card,594.8438634435806,594.8438634435806,716.1969903456795,0.0,121.35312690209888,121.3531269020989,8,0,,,47,9497,,REG-4,regular,no_priority,455.74103191263026,served,,,0
Week-01-Day-05,3,weekly_planner,no_priority,90,cash,320.4234804969201,320.4234804969201,750.9779376086134,0.0,430.5544571116933,430.5544571116933,8,0,,,90,20217,,REG-1,regular,no_priority,172.73561538750408,served,,,0
Week-01-Day-05,10,regular,no_priority,26,card,867.6889069555909,867.6889069555909,1040.837756759621,0.0,173.14884980403005,173.14884980403008,8,0,,,26,6616,,REG-1,regular,no_priority,902.9373835354102,served,,,0
