source_folder,customer_id,profile,priority,items,payment_method,arrival_time_s,service_start_s,service_end_s,wait_time_s,service_time_s,total_time_s,arrival_hour,total_revenue_clp,cart_categories,cart_category_revenue_clp,cart_items,total_profit_clp,cart_category_profit_clp,lane_name,lane_type,queue_request_priority,patience_s,outcome,balk_reason,abandon_reason,effective_queue_length
Week-01-Day-03,1,self_checkout_fan,no_priority,6,card,20.211241501303448,20.211241501303448,70.94516654897353,0.0,50.733925047670084,50.733925047670084,8,0,,,6,232,,REG-1,regular,no_priority,191.83295035390313,served,,,0
Week-01-Day-03,2,deal_hunter,no_priority,17,card,171.9249207229368,171.9249207229368,203.06478105320204,0.0,31.13986033026524,31.139860330265236,8,0,,,17,3700,,REG-1,regular,no_priority,109.31984128710134,served,,,0
Week-01-Day-03,3,regular,no_priority,24,card,249.98580405532266,249.98580405532266,336.0365866792562,0.0,86.05078262393354,86.05078262393351,8,0,,,24,2461,,REG-1,regular,no_priority,789.2036103050001,served,,,0
Week-01-Day-03,4,express_basket,no_priority,5,card,343.88062531701144,343.88062531701144,379.73861929949834,0.0,35.8579939824869,35.8579939824869,8,0,,,5,367,,REG-1,regular,no_priority,446.36681082859036,served,,,0
Week-01-Day-03,5,regular,no_priority,27,cash,463.9549951429108,463.9549951429108,480.89273624742594,0.0,16.937741104515144,16.93774110451517,8,0,,,27,3684,,REG-1,regular,no_priority,652.9197778316287,served,,,0
Week-01-Day-03,6,express_basket,senior,5,card,516.8904330087935,516.8904330087935,573.5559857592714,0.0,56.66555275047794,56.6655527504779,8,0,,,5,393,,REG-1,regular,senior,25.517746717312164,served,,,0
Week-01-Day-03,8,regular,senior,17,card,654.3724345222035,654.3724345222035,767.2101607210436,0.0,112.83772619884013,112.83772619884007,8,0,,,17,2872,,REG-2,regular,senior,115.0786342858012,served,,,0
Week-01-Day-03,7,deal_hunter,no_priority,32,card,626.6029295906192,626.6029295906192,776.0368455500952,0.0,149.433915959476,149.43391595947605,8,0,,,32,5720,,REG-1,regular,no_priority,1604.7899877929515,served,,,0
Week-01-Day-03,9,express_basket,no_priority,4,card,766.3646011861165,766.3646011861165,798.5520343520058,0.0,32.18743316588927,32.187433165889274,8,0,,,4,1439,,REG-3,regular,no_priority,80.62094450949223,served,,,0
Week-01-Day-03,10,weekly_planner,no_priority,41,card,981.9277840460782,981.9277840460782,1047.7342659713563,0.0,65.80648192527826,65.80648192527815,8,0,,,41,3990,,REG-1,regular,no_priority,162.6382694395033,served,,,0
Week-01-Day-03,11,regular,no_priority,21,card,1108.3980787162982,1108.3980787162982,1198.9898878716276,0.0,90.59180915532933,90.59180915532943,8,0,,,21,3351,,REG-1,regular,no_priority,92.96469060371011,served,,,0
Week-01-Day-03,13,express_basket,no_priority,5,card,1202.1816233221543,1202.1816233221543,1252.6513448071366,0.0,50.469721484982294,50.4697214849823,8,0,,,5,1932,,REG-1,regular,no_priority,421.7094017069544,served,,,0
Week-01-Day-03,15,self_checkout_fan,no_priority,12,card,1241.5210105169244,1241.5210105169244,1317.315002704327,0.0,75.7939921874026,75.79399218740264,8,0,,,12,2134,,REG-4,regular,no_priority,246.31209342716892,served,,,0
Week-01-Day-03,14,express_basket,no_priority,15,card,1239.9612772306755,1239.9612772306755,1325.908462597858,0.0,85.94718536718266,85.94718536718256,8,0,,,15,1975,,REG-3,regular,no_priority,1351.6655855628385,served,,,0
Week-01-Day-03,12,regular,senior,23,cash,1193.909242867645,1193.909242867645,1326.0439511143202,0.0,132.13470824667522,132.13470824667525,8,0,,,23,6834,,REG-2,regular,senior,1211.534724049742,served,,,0
Week-01-Day-03,16,regular,no_priority,36,card,1297.3824364269421,1297.3824364269421,1446.9782669927977,0.0,149.59583056585547,149.59583056585552,8,0,,,36,6708,,REG-1,regular,no_priority,0.7660290063243335,served,,,0
Week-01-Day-03,18,express_basket,no_priority,3,card,1454.3454342184668,1454.3454342184668,1485.0204295824112,0.0,30.674995363944404,30.67499536394439,8,0,,,3,729,,REG-1,regular,no_priority,123.58090995255854,served,,,0
Week-01-Day-03,20,self_checkout_fan,pregnant,8,card,1595.9942279778006,1595.9942279778006,1660.7737370148873,0.0,64.7795090370867,64.77950903708665,8,0,,,8,2405,,REG-1,regular,pregnant,107.50530722875396,served,,,0
Week-01-Day-03,19,weekly_planner,senior,100,card,1456.2011308565343,1456.2011308565343,1661.2434160636528,0.0,205.04228520711848,205.04228520711854,8,0,,,100,22330,,REG-3,regular,senior,333.3757959185017,served,,,0
Week-01-Day-03,21,express_basket,no_priority,6,cash,1624.0605780462502,1624.0605780462502,1675.8243501703353,0.0,51.76377212408517,51.76377212408511,8,0,,,6,247,,REG-4,regular,no_priority,331.69294550461973,served,,,0
Week-01-Day-03,17,weekly_planner,no_priority,83,cash,1363.5963413230565,1363.5963413230565,1690.3658028071445,0.0,326.7694614840879,326.76946148408797,8,0,,,83,10893,,REG-2,regular,no_priority,30.48384500516126,served,,,0
Week-01-Day-03,22,express_basket,senior,1,card,1666.9276424175587,1666.9276424175587,1726.2736034492254,0.0,59.345961031666704,59.345961031666775,8,0,,,1,93,,REG-1,regular,senior,303.1932502138266,served,,,0
Week-01-Day-03,23,self_checkout_fan,no_priority,16,card,1722.598007546505,1722.598007546505,1812.1861904474274,0.0,89.58818290092245,89.58818290092245,8,0,,,16,3531,,REG-2,regular,no_priority,210.1316984319655,served,,,0
Week-01-Day-03,24,express_basket,no_priority,4,card,1781.1112682753665,1781.1112682753665,1849.187151312723,0.0,68.07588303735665,68.07588303735656,8,0,,,4,0,,REG-1,regular,no_priority,38.086750376970016,served,,,0
Week-01-Day-03,26,deal_hunter,no_priority,5,card,2065.090449898591,2065.090449898591,2129.9172752860236,0.0,64.8268253874324,64.82682538743256,8,0,,,5,1076,,REG-2,regular,no_priority,142.22400276547188,served,,,0
Week-01-Day-03,25,regular,no_priority,59,card,1942.7724797888259,1942.7724797888259,2168.2823631781353,0.0,225.50988338930955,225.50988338930938,8,0,,,59,11444,,REG-1,regular,no_priority,179.5706851598608,served,,,0
Week-01-Day-03,27,self_checkout_fan,no_priority,5,card,2158.014914484611,2158.014914484611,2195.2995500084253,0.0,37.28463552381444,37.28463552381436,8,0,,,5,1912,,REG-2,regular,no_priority,762.3008482460889,served,,,0
Week-01-Day-03,28,express_basket,no_priority,16,cash,2224.2359519781385,2224.2359519781385,2289.1511201609155,0.0,64.9151681827771,64.91516818277705,8,0,,,16,4014,,REG-1,regular,no_priority,166.4123489355659,served,,,0
Week-01-Day-03,29,weekly_planner,no_priority,33,card,2310.1038035238707,2310.1038035238707,2380.5391879172266,0.0,70.43538439335603,70.43538439335589,8,0,,,33,7933,,REG-1,regular,no_priority,180.84004396240428,served,,,0
Week-01-Day-03,31,express_basket,pregnant,8,card,2608.488191630946,2608.488191630946,2660.8834300210215,0.0,52.395238390075484,52.39523839007552,8,0,,,8,1761,,REG-2,regular,pregnant,178.10257273760007,served,,,0
Week-01-Day-03,30,family_cart,senior,54,card,2592.6781606375225,2592.6781606375225,2753.9274426332504,0.0,161.24928199572787,161.24928199572787,8,0,,,54,12270,,REG-1,regular,senior,245.75517786285565,served,,,0
Week-01-Day-03,33,self_checkout_fan,no_priority,13,card,2791.3333188301513,2791.3333188301513,2882.662816317436,0.0,91.3294974872849,91.3294974872847,8,0,,,13,3267,,REG-2,regular,no_priority,1154.2653548702551,served,,,0
Week-01-Day-03,32,regular,no_priority,36,card,2787.1681347486992,2787.1681347486992,2891.5541712440518,0.0,104.38603649535271,104.38603649535253,8,0,,,36,8984,,REG-1,regular,no_priority,341.1092837834015,served,,,0
Week-01-Day-03,34,self_checkout_fan,no_priority,4,card,2896.5727577320977,2896.5727577320977,2982.4995651838763,0.0,85.92680745177846,85.92680745177859,8,0,,,4,1146,,REG-1,regular,no_priority,54.49377785200393,served,,,0
Week-01-Day-03,35,express_basket,no_priority,13,card,2957.4237275826017,2957.4237275826017,3042.3435617164077,0.0,84.91983413380618,84.91983413380603,8,0,,,13,2489,,REG-2,regular,no_priority,28.80756507309204,served,,,0
Week-01-Day-03,36,express_basket,no_priority,17,card,2968.026344362457,2968.026344362457,3078.9137290102767,0.0,110.8873846478197,110.88738464781954,8,0,,,17,3887,,REG-3,regular,no_priority,91.62980462019263,served,,,0
Week-01-Day-03,37,family_cart,no_priority,49,card,2968.5989555275446,2968.5989555275446,3121.224808772666,0.0,152.6258532451214,152.62585324512156,8,0,,,49,7088,,REG-4,regular,no_priority,952.6549163342738,served,,,0
Week-01-Day-03,39,weekly_planner,no_priority,44,cash,3336.838225962696,3336.838225962696,3393.606628400044,0.0,56.768402437348016,56.76840243734796,8,0,,,44,6441,,REG-2,regular,no_priority,285.79883657202475,served,,,0
Week-01-Day-03,42,self_checkout_fan,no_priority,12,card,3424.580213900663,3424.580213900663,3464.0495012226393,0.0,39.46928732197668,39.46928732197648,8,0,,,12,2809,,REG-2,regular,no_priority,244.41151945642684,served,,,0
Week-01-Day-03,41,regular,no_priority,33,card,3386.629172309662,3386.629172309662,3504.2073127860076,0.0,117.57814047634584,117.57814047634565,8,0,,,33,8560,,REG-4,regular,no_priority,814.4513682639941,served,,,0
Week-01-Day-03,40,weekly_planner,no_priority,38,card,3356.452451275458,3356.452451275458,3565.4374745613654,0.0,208.98502328590743,208.98502328590757,8,0,,,38,5705,,REG-3,regular,no_priority,22.486176617564116,served,,,0
Week-01-Day-03,38,family_cart,no_priority,85,card,3317.586653742983,3317.586653742983,3573.092355143882,0.0,255.50570140089917,255.50570140089894,8,0,,,85,20675,,REG-1,regular,no_priority,648.8302379174398,served,,,0
Week-01-Day-03,45,express_basket,senior,5,cash,3650.8659587339753,3650.8659587339753,3712.065926357175,0.0,61.19996762319981,61.19996762319988,9,0,,,5,2017,,REG-3,regular,senior,61.13981101546182,served,,,0
Week-01-Day-03,47,regular,no_priority,10,card,3733.1504831903767,3733.1504831903767,3766.392763627912,0.0,33.24228043753502,33.2422804375351,9,0,,,10,2114,,REG-4,regular,no_priority,384.51059351321214,served,,,0
Week-01-Day-03,44,weekly_planner,no_priority,42,card,3588.478217674892,3588.478217674892,3773.4312673809077,0.0,184.9530497060156,184.95304970601546,8,0,,,42,4049,,REG-1,regular,no_priority,790.4645049677239,served,,,0
Week-01-Day-03,46,weekly_planner,no_priority,37,card,3714.1408917243352,3714.1408917243352,3845.012294580695,0.0,130.8714028563599,130.87140285635996,9,0,,,37,7365,,REG-3,regular,no_priority,29.901773646063916,served,,,0
Week-01-Day-03,43,family_cart,no_priority,128,card,3482.4574916187994,3482.4574916187994,3902.8018938075707,0.0,420.34440218877137,420.34440218877126,8,0,,,128,25736,,REG-2,regular,no_priority,133.79403000075817,served,,,0
Week-01-Day-03,49,weekly_planner,no_priority,31,cash,3863.573288427684,3863.573288427684,4039.2102814806403,0.0,175.63699305295617,175.6369930529563,9,0,,,31,7144,,REG-1,regular,no_priority,491.5487597086464,served,,,0
Week-01-Day-03,53,deal_hunter,reduced_mobility,19,card,4020.610710420042,4020.610710420042,4122.6410096098,0.0,102.03029918975794,102.0302991897579,9,0,,,19,2208,,REG-6,regular,reduced_mobility,421.63141833916467,served,,,0
Week-01-Day-03,50,weekly_planner,no_priority,52,card,3942.9761510816606,3942.9761510816606,4131.932178923941,0.0,188.95602784228046,188.9560278422805,9,0,,,52,8924,,REG-2,regular,no_priority,268.32515481353994,served,,,0
Week-01-Day-03,48,family_cart,no_priority,63,cash,3753.8144004920614,3753.8144004920614,4140.852557100694,0.0,387.03815660863216,387.03815660863256,9,0,,,63,17857,,REG-5,regular,no_priority,515.0285607799399,served,,,0
Week-01-Day-03,51,regular,no_priority,38,card,3976.2688830199695,3976.2688830199695,4148.891483459415,0.0,172.62260043944568,172.6226004394457,9,0,,,38,7615,,REG-3,regular,no_priority,101.10481889438368,served,,,0
Week-01-Day-03,55,express_basket,no_priority,10,card,4125.482496983772,4125.482496983772,4196.553625803216,0.0,71.0711288194446,71.07112881944431,9,0,,,10,1434,,REG-6,regular,no_priority,53.25200015162375,served,,,0
Week-01-Day-03,54,weekly_planner,no_priority,18,cash,4118.404664872738,4118.404664872738,4214.190490143419,0.0,95.78582527068085,95.78582527068102,9,0,,,18,2718,,REG-1,regular,no_priority,703.4755270270042,served,,,0
