source_folder,customer_id,profile,priority,items,payment_method,arrival_time_s,service_start_s,service_end_s,wait_time_s,service_time_s,total_time_s,arrival_hour,total_revenue_clp,cart_categories,cart_category_revenue_clp,cart_items,total_profit_clp,cart_category_profit_clp,lane_name,lane_type,queue_request_priority,patience_s,outcome,balk_reason,abandon_reason,effective_queue_length
Week-01-Day-02,1,express_basket,no_priority,18,card,151.63615029181892,151.63615029181892,235.89923066148776,0.0,84.26308036966886,84.26308036966884,8,0,,,18,5382,,REG-1,regular,no_priority,269.89160493930575,served,,,0
Week-01-Day-02,2,deal_hunter,reduced_mobility,30,card,178.20644063447253,178.20644063447253,286.26121240226365,0.0,108.05477176779111,108.05477176779112,8,0,,,30,6891,,REG-2,regular,reduced_mobility,438.28628636058585,served,,,0
Week-01-Day-02,3,express_basket,no_priority,16,card,248.07707535235022,248.07707535235022,290.4352597599521,0.0,42.35818440760187,42.35818440760187,8,0,,,16,5038,,REG-1,regular,no_priority,119.89644390294079,served,,,0
Week-01-Day-02,4,family_cart,no_priority,35,cash,367.95958559232895,367.95958559232895,442.2263710285352,0.0,74.26678543620625,74.26678543620625,8,0,,,35,9220,,REG-1,regular,no_priority,603.9489724763856,served,,,0
Week-01-Day-02,5,self_checkout_fan,no_priority,3,card,448.9502610997042,448.9502610997042,500.0554731951237,0.0,51.105212095419475,51.10521209541946,8,0,,,3,2892,,REG-1,regular,no_priority,77.46970546895422,served,,,0
Week-01-Day-02,8,express_basket,no_priority,7,card,529.6580966299225,529.6580966299225,595.3310870454696,0.0,65.67299041554712,65.67299041554713,8,0,,,7,1157,,REG-1,regular,no_priority,104.35474316310946,served,,,0
Week-01-Day-02,6,express_basket,no_priority,7,cash,455.2817046198543,455.2817046198543,610.3661319345208,0.0,155.08442731466647,155.08442731466653,8,0,,,7,2753,,REG-2,regular,no_priority,122.2311579229425,served,,,0
Week-01-Day-02,9,express_basket,senior,9,card,614.3784437580507,614.3784437580507,689.4040731434586,0.0,75.02562938540797,75.02562938540791,8,0,,,9,4173,,REG-1,regular,senior,138.74522869911246,served,,,0
Week-01-Day-02,11,regular,no_priority,30,card,657.9501418350228,657.9501418350228,780.2676813787156,0.0,122.31753954369279,122.31753954369276,8,0,,,30,6719,,REG-4,regular,no_priority,945.001706475146,served,,,0
Week-01-Day-02,10,weekly_planner,no_priority,43,card,643.5169701322702,643.5169701322702,807.9168453148328,0.0,164.39987518256257,164.3998751825626,8,0,,,43,11524,,REG-2,regular,no_priority,47.595646571429505,served,,,0
Week-01-Day-02,13,express_basket,no_priority,12,card,820.1397418128581,820.1397418128581,842.2147200218569,0.0,22.074978208998854,22.0749782089988,8,0,,,12,4148,,REG-2,regular,no_priority,203.7163157887874,served,,,0
Week-01-Day-02,14,express_basket,no_priority,9,card,892.3470350292991,892.3470350292991,964.8214268891822,0.0,72.47439185988311,72.4743918598831,8,0,,,9,2250,,REG-2,regular,no_priority,116.46877209344629,served,,,0
Week-01-Day-02,15,self_checkout_fan,senior,4,card,937.0764862449614,937.0764862449614,968.0764862449614,0.0,31.0,31.0,8,0,,,4,660,,REG-4,regular,senior,473.70245376042004,served,,,0
Week-01-Day-02,12,weekly_planner,no_priority,31,card,798.8202866257852,798.8202866257852,977.5233609235504,0.0,178.70307429776517,178.70307429776517,8,0,,,31,5211,,REG-1,regular,no_priority,7.895682769892216,served,,,0
Week-01-Day-02,18,express_basket,no_priority,5,cash,1058.6097059641324,1058.6097059641324,1078.678216594459,0.0,20.06851063032644,20.0685106303265,8,0,,,5,1002,,REG-4,regular,no_priority,345.0064323892705,served,,,0
Week-01-Day-02,19,express_basket,senior,11,card,1068.5054367527337,1068.5054367527337,1156.5561030433714,0.0,88.05066629063786,88.05066629063776,8,0,,,11,3971,,REG-5,regular,senior,213.69050191287766,served,,,0
Week-01-Day-02,22,express_basket,no_priority,9,card,1113.2341110095076,1113.2341110095076,1186.1657587524887,0.0,72.93164774298103,72.93164774298111,8,0,,,9,2252,,REG-7,regular,no_priority,294.56845388543996,served,,,0
Week-01-Day-02,21,regular,no_priority,14,card,1110.5203407901754,1110.5203407901754,1245.5941736966986,0.0,135.0738329065231,135.0738329065232,8,0,,,14,7179,,REG-6,regular,no_priority,245.92362916842873,served,,,0
Week-01-Day-02,24,self_checkout_fan,no_priority,8,card,1213.4435829569484,1213.4435829569484,1258.7953085186027,0.0,45.35172556165429,45.35172556165435,8,0,,,8,1962,,REG-7,regular,no_priority,475.16317223320544,served,,,0
Week-01-Day-02,17,weekly_planner,no_priority,32,cash,1056.3954419631482,1056.3954419631482,1294.2504375739502,0.0,237.8549956108021,237.854995610802,8,0,,,32,9790,,REG-2,regular,no_priority,703.2728620422839,served,,,0
Week-01-Day-02,25,express_basket,no_priority,7,card,1221.9806547932421,1221.9806547932421,1295.997249407859,0.0,74.01659461461682,74.0165946146169,8,0,,,7,2521,,REG-8,regular,no_priority,495.9711416702254,served,,,0
Week-01-Day-02,16,family_cart,no_priority,85,card,1030.2838055562497,1030.2838055562497,1342.7195199437986,0.0,312.4357143875489,312.43571438754884,8,0,,,85,25507,,REG-1,regular,no_priority,3022.6520095545225,served,,,0
Week-01-Day-02,7,weekly_planner,no_priority,100,card,470.7123678346434,470.7123678346434,1358.6678649875766,0.0,887.9554971529333,887.9554971529333,8,0,,,100,29856,,REG-3,regular,no_priority,437.9145317942635,served,,,0
Week-01-Day-02,20,family_cart,no_priority,66,cash,1080.914928778002,1080.914928778002,1408.0882461674676,0.0,327.17331738946564,327.17331738946564,8,0,,,66,13245,,REG-4,regular,no_priority,1113.47783538885,served,,,0
Week-01-Day-02,26,deal_hunter,no_priority,19,card,1304.8945943535655,1304.8945943535655,1427.164858846742,0.0,122.27026449317636,122.27026449317646,8,0,,,19,4504,,REG-2,regular,no_priority,134.43876310112574,served,,,0
Week-01-Day-02,29,self_checkout_fan,senior,2,card,1399.7061765611725,1399.7061765611725,1439.4835237077962,0.0,39.77734714662378,39.7773471466237,8,0,,,2,1712,,REG-6,regular,senior,217.4030446488948,served,,,0
Week-01-Day-02,28,weekly_planner,no_priority,35,card,1399.3164398893787,1399.3164398893787,1452.9678567713322,0.0,53.65141688195365,53.65141688195354,8,0,,,35,12769,,REG-3,regular,no_priority,167.12905674927848,served,,,0
Week-01-Day-02,23,family_cart,no_priority,84,card,1191.0269897853468,1191.0269897853468,1468.152721400998,0.0,277.12573161565115,277.12573161565115,8,0,,,84,27344,,REG-5,regular,no_priority,3391.3407321077475,served,,,0
