source_folder,customer_id,profile,priority,items,payment_method,arrival_time_s,service_start_s,service_end_s,wait_time_s,service_time_s,total_time_s,arrival_hour,total_revenue_clp,cart_categories,cart_category_revenue_clp,cart_items,total_profit_clp,cart_category_profit_clp,lane_name,lane_type,queue_request_priority,patience_s,outcome,balk_reason,abandon_reason,effective_queue_length
Week-01-Day-04,1,family_cart,senior,48,card,70.55279101951237,70.55279101951237,237.65041529803906,0.0,167.0976242785267,167.0976242785267,8,0,,,48,16030,,REG-1,regular,senior,717.7217060592918,served,,,0
Week-01-Day-04,3,regular,senior,23,card,304.366110030649,304.366110030649,362.27938633631067,0.0,57.91327630566167,57.91327630566167,8,0,,,23,5706,,REG-2,regular,senior,43.758947354848196,served,,,0
Week-01-Day-04,2,deal_hunter,no_priority,36,card,299.539414386305,299.539414386305,431.6551871512332,0.0,132.11577276492818,132.11577276492818,8,0,,,36,10823,,REG-1,regular,no_priority,76.04548029826891,served,,,0
Week-01-Day-04,6,regular,no_priority,24,card,417.0329197048777,417.0329197048777,468.14809990754094,0.0,51.11518020266325,51.115180202663225,8,0,,,24,6246,,REG-4,regular,no_priority,707.2441626001922,served,,,0
Week-01-Day-04,9,deal_hunter,no_priority,6,cash,491.9476717156431,491.9476717156431,512.0365338216488,0.0,20.08886210600578,20.088862106005763,8,0,,,6,2111,,REG-5,regular,no_priority,298.0405693656965,served,,,0
Week-01-Day-04,7,express_basket,no_priority,8,cash,460.77889586754463,460.77889586754463,566.718039383415,0.0,105.93914351587036,105.93914351587034,8,0,,,8,2772,,REG-1,regular,no_priority,418.2940307802038,served,,,0
Week-01-Day-04,10,regular,no_priority,12,card,516.3500213100888,516.3500213100888,580.9221023003388,0.0,64.57208099025002,64.57208099025002,8,0,,,12,2694,,REG-5,regular,no_priority,102.57068714802752,served,,,0
Week-01-Day-04,4,weekly_planner,no_priority,76,card,322.84445968816726,322.84445968816726,601.0228881994402,0.0,278.17842851127295,278.17842851127295,8,0,,,76,17416,,REG-3,regular,no_priority,142.69275169242914,served,,,0
Week-01-Day-04,11,self_checkout_fan,no_priority,15,card,523.1576687991801,523.1576687991801,617.7391898576767,0.0,94.58152105849659,94.5815210584966,8,0,,,15,5571,,REG-6,regular,no_priority,28.408431374306325,served,,,0
Week-01-Day-04,8,weekly_planner,no_priority,52,card,481.0093447318468,481.0093447318468,627.9401349790706,0.0,146.93079024722385,146.93079024722385,8,0,,,52,17108,,REG-4,regular,no_priority,518.1202697424087,served,,,0
