source_folder,customer_id,profile,priority,items,payment_method,arrival_time_s,service_start_s,service_end_s,wait_time_s,service_time_s,total_time_s,arrival_hour,total_revenue_clp,cart_categories,cart_category_revenue_clp,cart_items,total_profit_clp,cart_category_profit_clp,lane_name,lane_type,queue_request_priority,patience_s,outcome,balk_reason,abandon_reason,effective_queue_length
Week-01-Day-02,4,regular,no_priority,22,card,112.28251236876531,112.28251236876531,149.9430347877186,0.0,37.66052241895328,37.66052241895329,8,0,,,22,6835,,REG-4,regular,no_priority,218.2771483991069,served,,,0
Week-01-Day-02,3,regular,no_priority,31,card,103.58699600616092,103.58699600616092,170.02817213836477,0.0,66.44117613220385,66.44117613220385,8,0,,,31,10087,,REG-3,regular,no_priority,562.3893016540826,served,,,0
Week-01-Day-02,1,regular,no_priority,28,card,77.11927860428841,77.11927860428841,222.33765727815953,0.0,145.21837867387111,145.21837867387111,8,0,,,28,7690,,REG-1,regular,no_priority,3.576841104999549,served,,,0
Week-01-Day-02,6,express_basket,no_priority,4,card,186.03390193304585,186.03390193304585,241.6175347657917,0.0,55.58363283274585,55.58363283274585,8,0,,,4,971,,REG-3,regular,no_priority,25.87163595921099,served,,,0
Week-01-Day-02,8,express_basket,no_priority,5,card,238.8417147556538,238.8417147556538,272.9406765418629,0.0,34.0989617862091,34.09896178620909,8,0,,,5,1615,,REG-5,regular,no_priority,358.6547560193289,served,,,0
Week-01-Day-02,7,express_basket,no_priority,10,card,234.30197472083455,234.30197472083455,323.41327319519365,0.0,89.11129847435909,89.1112984743591,8,0,,,10,3246,,REG-1,regular,no_priority,315.29782066514036,served,,,0
Week-01-Day-02,12,express_basket,no_priority,3,card,332.5356630052411,332.5356630052411,332.97936734822736,0.0,0.44370434298625516,0.4437043429862797,8,0,,,3,1004,,REG-1,regular,no_priority,152.15411011304235,served,,,0
Week-01-Day-02,5,family_cart,no_priority,51,card,167.11066884779575,167.11066884779575,345.85953488517833,0.0,178.74886603738258,178.74886603738258,8,0,,,51,15584,,REG-4,regular,no_priority,1236.35114977644,served,,,0
Week-01-Day-02,11,express_basket,no_priority,3,card,319.34535265035083,319.34535265035083,363.4537164253053,0.0,44.10836377495444,44.108363774954455,8,0,,,3,933,,REG-6,regular,no_priority,20.17970553326,served,,,0
Week-01-Day-02,10,deal_hunter,no_priority,13,cash,303.4959192125971,303.4959192125971,434.793290481266,0.0,131.29737126866897,131.29737126866894,8,0,,,13,3345,,REG-5,regular,no_priority,495.09032833288353,served,,,0
Week-01-Day-02,9,weekly_planner,no_priority,52,card,270.7822109184126,270.7822109184126,464.47048206078847,0.0,193.68827114237587,193.68827114237587,8,0,,,52,9725,,REG-3,regular,no_priority,525.900618535314,served,,,0
Week-01-Day-02,2,family_cart,no_priority,75,card,79.20107197393008,79.20107197393008,491.19722095195453,0.0,411.99614897802445,411.99614897802445,8,0,,,75,23241,,REG-2,regular,no_priority,2631.1615694168404,served,,,0
Week-01-Day-02,16,express_basket,no_priority,6,card,494.68465740112515,494.68465740112515,528.7668702916658,0.0,34.08221289054067,34.08221289054063,8,0,,,6,3499,,REG-4,regular,no_priority,829.7100018746631,served,,,0
Week-01-Day-02,14,self_checkout_fan,no_priority,12,card,491.59010874044543,491.59010874044543,573.465368929076,0.0,81.8752601886306,81.87526018863059,8,0,,,12,3710,,REG-2,regular,no_priority,58.4602220299088,served,,,0
Week-01-Day-02,13,regular,no_priority,44,cash,466.8172345618368,466.8172345618368,589.6919649613751,0.0,122.87473039953825,122.8747303995383,8,0,,,44,13207,,REG-1,regular,no_priority,203.92511977999462,served,,,0
Week-01-Day-02,18,self_checkout_fan,no_priority,9,card,551.3545890204005,551.3545890204005,640.8412448061708,0.0,89.48665578577034,89.48665578577038,8,0,,,9,4178,,REG-5,regular,no_priority,371.0739369507907,served,,,0
Week-01-Day-02,17,weekly_planner,pregnant,52,card,530.4917727651919,530.4917727651919,643.5743313613663,0.0,113.08255859617438,113.08255859617441,8,0,,,52,16128,,REG-4,regular,pregnant,236.46215608610112,served,,,0
Week-01-Day-02,15,weekly_planner,no_priority,30,cash,492.38147955805834,492.38147955805834,672.7083842667635,0.0,180.32690470870517,180.32690470870511,8,0,,,30,9105,,REG-3,regular,no_priority,474.65364030356824,served,,,0
Week-01-Day-02,19,regular,no_priority,41,card,572.2361916533373,572.2361916533373,740.347289496865,0.0,168.1110978435277,168.11109784352766,8,0,,,41,12491,,REG-6,regular,no_priority,399.30335181170915,served,,,0
Week-01-Day-02,21,express_basket,no_priority,3,card,813.3666075428519,813.3666075428519,860.5378480078916,0.0,47.171240465039716,47.17124046503977,8,0,,,3,444,,REG-2,regular,no_priority,276.6238051240516,served,,,0
Week-01-Day-02,20,family_cart,no_priority,87,card,594.922687817023,594.922687817023,959.5715972193618,0.0,364.6489094023388,364.64890940233886,8,0,,,87,23955,,REG-1,regular,no_priority,798.2455032872928,served,,,0
Week-01-Day-02,22,deal_hunter,no_priority,16,card,910.4364784472527,910.4364784472527,968.408878241305,0.0,57.97239979405236,57.97239979405231,8,0,,,16,6645,,REG-2,regular,no_priority,404.28420715973493,served,,,0
Week-01-Day-02,23,express_basket,no_priority,12,card,944.9389491701586,944.9389491701586,1005.4350575514258,0.0,60.49610838126714,60.49610838126716,8,0,,,12,3939,,REG-3,regular,no_priority,197.68874888852864,served,,,0
Week-01-Day-02,25,weekly_planner,no_priority,45,card,1063.579869565805,1063.579869565805,1145.6591850049792,0.0,82.07931543917435,82.07931543917425,8,0,,,45,8724,,REG-2,regular,no_priority,2666.499112040691,served,,,0
Week-01-Day-02,24,family_cart,no_priority,27,card,1061.8632504440575,1061.8632504440575,1181.0796793716518,0.0,119.21642892759421,119.21642892759428,8,0,,,27,5234,,REG-1,regular,no_priority,1680.0678374918593,served,,,0
Week-01-Day-02,27,self_checkout_fan,no_priority,5,card,1200.636382190627,1200.636382190627,1234.0094849585737,0.0,33.373102767946726,33.37310276794665,8,0,,,5,2291,,REG-1,regular,no_priority,99.80515352266058,served,,,0
Week-01-Day-02,29,express_basket,no_priority,12,card,1256.527170424597,1256.527170424597,1323.4892356597493,0.0,66.96206523515231,66.9620652351523,8,0,,,12,2201,,REG-3,regular,no_priority,0.5530578731235047,served,,,0
Week-01-Day-02,26,deal_hunter,no_priority,38,card,1167.5412664348514,1167.5412664348514,1378.315750877743,0.0,210.77448444289172,210.77448444289166,8,0,,,38,8931,,REG-2,regular,no_priority,1592.2314777417419,served,,,0
Week-01-Day-02,28,weekly_planner,senior,56,card,1236.381869598401,1236.381869598401,1420.4618212012556,0.0,184.07995160285475,184.07995160285463,8,0,,,56,13989,,REG-1,regular,senior,201.69562363166128,served,,,0
Week-01-Day-02,30,family_cart,no_priority,69,card,1269.1882832493466,1269.1882832493466,1587.7491233635137,0.0,318.56084011416704,318.56084011416715,8,0,,,69,27673,,REG-4,regular,no_priority,63.79339110786945,served,,,0
Week-01-Day-02,33,regular,senior,13,card,1557.211158831411,1557.211158831411,1639.6016789549103,0.0,82.3905201234992,82.3905201234993,8,0,,,13,4372,,REG-3,regular,senior,354.3793055770645,served,,,0
Week-01-Day-02,32,deal_hunter,no_priority,28,cash,1515.771765776779,1515.771765776779,1642.0259144981312,0.0,126.25414872135231,126.2541487213523,8,0,,,28,7147,,REG-2,regular,no_priority,77.45973019353133,served,,,0
Week-01-Day-02,31,weekly_planner,no_priority,62,card,1479.9147716024636,1479.9147716024636,1712.3346047373352,0.0,232.41983313487165,232.41983313487162,8,0,,,62,19152,,REG-1,regular,no_priority,316.27888777387,served,,,0
Week-01-Day-02,34,weekly_planner,no_priority,50,card,1667.4892023845896,1667.4892023845896,1972.4539730495926,0.0,304.9647706650029,304.964770665003,8,0,,,50,12309,,REG-2,regular,no_priority,51.4432225955487,served,,,0
Week-01-Day-02,35,express_basket,no_priority,18,card,1891.0929274513182,1891.0929274513182,2002.0966896372706,0.0,111.00376218595227,111.00376218595238,8,0,,,18,5776,,REG-1,regular,no_priority,82.8015723854692,served,,,0
