source_folder,customer_id,profile,priority,items,payment_method,arrival_time_s,service_start_s,service_end_s,wait_time_s,service_time_s,total_time_s,arrival_hour,total_revenue_clp,cart_categories,cart_category_revenue_clp,cart_items,total_profit_clp,cart_category_profit_clp,lane_name,lane_type,queue_request_priority,patience_s,outcome,balk_reason,abandon_reason,effective_queue_length
Week-01-Day-05,1,self_checkout_fan,no_priority,4,card,3.725121140199917,3.725121140199917,59.859133549711466,0.0,56.13401240951155,56.13401240951155,8,0,,,4,1311,,REG-1,regular,no_priority,873.3115189900896,served,,,0
Week-01-Day-05,2,self_checkout_fan,no_priority,16,card,39.968593085413886,39.968593085413886,180.87325304111502,0.0,140.90465995570113,140.90465995570113,8,0,,,16,3006,,REG-2,regular,no_priority,632.3364683715337,served,,,0
Week-01-Day-05,3,express_basket,no_priority,14,card,114.98255387344398,114.98255387344398,215.74803037853252,0.0,100.76547650508853,100.76547650508854,8,0,,,14,3154,,REG-1,regular,no_priority,53.07777452677217,served,,,0
Week-01-Day-05,4,regular,no_priority,40,card,125.1725552532298,125.1725552532298,286.7628575737218,0.0,161.59030232049201,161.59030232049201,8,0,,,40,7871,,REG-3,regular,no_priority,1429.470499345037,served,,,0
Week-01-Day-05,5,regular,no_priority,14,card,161.91016138995838,161.91016138995838,335.3113121220031,0.0,173.4011507320447,173.4011507320447,8,0,,,14,3921,,REG-4,regular,no_priority,93.65275337454459,served,,,0
Week-01-Day-05,6,express_basket,no_priority,21,card,198.3643650329468,198.3643650329468,344.52892889567477,0.0,146.16456386272793,146.16456386272796,8,0,,,21,4760,,REG-2,regular,no_priority,393.34445409121525,served,,,0
Week-01-Day-05,8,family_cart,no_priority,32,card,248.401967784499,248.401967784499,358.5856457626955,0.0,110.18367797819651,110.1836779781965,8,0,,,32,6725,,REG-5,regular,no_priority,1460.5380743604444,served,,,0
Week-01-Day-05,7,express_basket,no_priority,22,cash,240.90297577279125,240.90297577279125,370.26162797632867,0.0,129.35865220353745,129.35865220353742,8,0,,,22,4855,,REG-1,regular,no_priority,219.6539747605763,served,,,0
Week-01-Day-05,9,express_basket,no_priority,12,card,304.8009435027525,304.8009435027525,377.9188137042768,0.0,73.11787020152431,73.11787020152428,8,0,,,12,2601,,REG-3,regular,no_priority,138.602352247821,served,,,0
Week-01-Day-05,10,regular,no_priority,41,card,369.8071841368874,369.8071841368874,530.1207977472951,0.0,160.3136136104077,160.31361361040774,8,0,,,41,5160,,REG-2,regular,no_priority,261.737898859604,served,,,0
Week-01-Day-05,12,regular,no_priority,9,cash,493.3573550404726,493.3573550404726,541.7957245064335,0.0,48.43836946596093,48.43836946596093,8,0,,,9,3016,,REG-3,regular,no_priority,508.3373076697678,served,,,0
Week-01-Day-05,11,express_basket,no_priority,17,card,397.25414335270034,397.25414335270034,588.3859894214241,0.0,191.13184606872383,191.1318460687238,8,0,,,17,3778,,REG-1,regular,no_priority,32.809555427087666,served,,,0
Week-01-Day-05,13,express_basket,no_priority,8,card,529.6007554011449,529.6007554011449,598.4321659242455,0.0,68.83141052310069,68.83141052310066,8,0,,,8,1416,,REG-4,regular,no_priority,8.292440787523443,served,,,0
Week-01-Day-05,14,deal_hunter,no_priority,1,card,677.5309744177539,677.5309744177539,690.0265619018319,0.0,12.495587484077982,12.495587484077987,8,0,,,1,0,,REG-1,regular,no_priority,411.4551246966315,served,,,0
Week-01-Day-05,17,deal_hunter,no_priority,5,card,832.6336883426338,832.6336883426338,861.7359068040131,0.0,29.102218461379262,29.102218461379266,8,0,,,5,0,,REG-3,regular,no_priority,67.65596084530236,served,,,0
Week-01-Day-05,16,self_checkout_fan,no_priority,20,card,819.7204151560945,819.7204151560945,887.2643111528389,0.0,67.5438959967444,67.54389599674437,8,0,,,20,3529,,REG-2,regular,no_priority,105.03721753395925,served,,,0
Week-01-Day-05,15,family_cart,no_priority,65,card,726.2109917366142,726.2109917366142,1028.6515524574406,0.0,302.4405607208263,302.4405607208264,8,0,,,65,11402,,REG-1,regular,no_priority,750.7581734066072,served,,,0
Week-01-Day-05,19,regular,no_priority,21,cash,1048.7839223729352,1048.7839223729352,1204.597089814177,0.0,155.81316744124175,155.81316744124183,8,0,,,21,1401,,REG-1,regular,no_priority,1160.3610498897908,served,,,0
Week-01-Day-05,20,family_cart,no_priority,72,card,1067.0758433424053,1067.0758433424053,1282.1557990648744,0.0,215.0799557224692,215.0799557224691,8,0,,,72,20591,,REG-2,regular,no_priority,423.06184212572737,served,,,0
Week-01-Day-05,18,family_cart,no_priority,111,cash,853.6213353390958,853.6213353390958,1316.7688606497982,0.0,463.14752531070246,463.14752531070235,8,0,,,111,23487,,REG-4,regular,no_priority,308.708099896993,served,,,0
Week-01-Day-05,21,regular,no_priority,55,cash,1183.5701368073205,1183.5701368073205,1395.9517703489832,0.0,212.3816335416627,212.38163354166272,8,0,,,55,10143,,REG-3,regular,no_priority,812.7834265793238,served,,,0
Week-01-Day-05,23,express_basket,no_priority,2,card,1742.1142970566107,1742.1142970566107,1762.9901327594025,0.0,20.875835702791836,20.875835702791846,8,0,,,2,719,,REG-2,regular,no_priority,437.3595329570908,served,,,0
