source_folder,timestamp_s,event_type,customer_id,profile,priority,items,payment_method,lane_name,lane_type,effective_queue_length,queue_request_priority,patience_s,service_time_s,revenue_clp,profit_clp,reason
Week-01-Day-04,56.369829461018526,queue_request,1,family_cart,pregnant,106,card,REG-1,regular,0,pregnant,148.69524372198467,0,0,0,
Week-01-Day-04,125.40340940237729,queue_request,2,express_basket,reduced_mobility,10,card,REG-2,regular,0,reduced_mobility,841.0412763435019,0,0,0,
Week-01-Day-04,154.41304382392264,queue_request,3,weekly_planner,no_priority,65,card,REG-3,regular,0,no_priority,205.42925304871244,0,0,0,
Week-01-Day-04,174.10585988110324,queue_request,4,family_cart,no_priority,130,card,REG-4,regular,0,no_priority,123.45144563516493,0,0,0,
Week-01-Day-04,197.8414695081119,queue_request,5,family_cart,no_priority,74,card,REG-5,regular,0,no_priority,864.4133795643795,0,0,0,
Week-01-Day-04,218.28635767614833,queue_request,6,express_basket,no_priority,3,card,REG-6,regular,0,no_priority,39.614600761019204,0,0,0,
Week-01-Day-04,125.40340940237729,service_start,2,express_basket,reduced_mobility,10,card,REG-2,regular,1,reduced_mobility,841.0412763435019,110.90705705803633,0,3622,
Week-01-Day-04,236.31046646041364,service_end,2,express_basket,reduced_mobility,10,card,REG-2,regular,1,reduced_mobility,841.0412763435019,110.90705705803633,0,3622,
Week-01-Day-04,218.28635767614833,service_start,6,express_basket,no_priority,3,card,REG-6,regular,1,no_priority,39.614600761019204,29.800535452359476,0,0,
Week-01-Day-04,248.0868931285078,service_end,6,express_basket,no_priority,3,card,REG-6,regular,1,no_priority,39.614600761019204,29.800535452359476,0,0,
Week-01-Day-04,272.36183158474887,queue_request,7,express_basket,no_priority,4,card,REG-2,regular,0,no_priority,155.63906580369732,0,0,0,
Week-01-Day-04,272.36183158474887,service_start,7,express_basket,no_priority,4,card,REG-2,regular,1,no_priority,155.63906580369732,24.33848519646287,0,2416,
Week-01-Day-04,296.70031678121177,service_end,7,express_basket,no_priority,4,card,REG-2,regular,1,no_priority,155.63906580369732,24.33848519646287,0,2416,
Week-01-Day-04,349.9916518130485,queue_request,8,regular,no_priority,19,card,REG-2,regular,0,no_priority,884.4614098516222,0,0,0,
Week-01-Day-04,394.56327934252477,queue_request,9,weekly_planner,no_priority,19,card,REG-6,regular,0,no_priority,68.50400606158954,0,0,0,
Week-01-Day-04,154.41304382392264,service_start,3,weekly_planner,no_priority,65,card,REG-3,regular,1,no_priority,205.42925304871244,286.4849238429499,0,21717,
Week-01-Day-04,440.89796766687255,service_end,3,weekly_planner,no_priority,65,card,REG-3,regular,1,no_priority,205.42925304871244,286.4849238429499,0,21717,
Week-01-Day-04,349.9916518130485,service_start,8,regular,no_priority,19,card,REG-2,regular,1,no_priority,884.4614098516222,100.7316189631707,0,4671,
Week-01-Day-04,450.72327077621924,service_end,8,regular,no_priority,19,card,REG-2,regular,1,no_priority,884.4614098516222,100.7316189631707,0,4671,
Week-01-Day-04,56.369829461018526,service_start,1,family_cart,pregnant,106,card,REG-1,regular,1,pregnant,148.69524372198467,413.60836380434347,0,32495,
Week-01-Day-04,469.978193265362,service_end,1,family_cart,pregnant,106,card,REG-1,regular,1,pregnant,148.69524372198467,413.60836380434347,0,32495,
Week-01-Day-04,394.56327934252477,service_start,9,weekly_planner,no_priority,19,card,REG-6,regular,1,no_priority,68.50400606158954,102.39104526973777,0,9404,
Week-01-Day-04,496.95432461226255,service_end,9,weekly_planner,no_priority,19,card,REG-6,regular,1,no_priority,68.50400606158954,102.39104526973777,0,9404,
Week-01-Day-04,507.701252616258,queue_request,10,regular,no_priority,42,card,REG-1,regular,0,no_priority,151.73661968597665,0,0,0,
Week-01-Day-04,565.3445137126619,queue_request,11,weekly_planner,pregnant,57,card,REG-2,regular,0,pregnant,604.2099573651279,0,0,0,
Week-01-Day-04,174.10585988110324,service_start,4,family_cart,no_priority,130,card,REG-4,regular,1,no_priority,123.45144563516493,429.1689743879243,0,41074,
Week-01-Day-04,603.2748342690276,service_end,4,family_cart,no_priority,130,card,REG-4,regular,1,no_priority,123.45144563516493,429.1689743879243,0,41074,
Week-01-Day-04,507.701252616258,service_start,10,regular,no_priority,42,card,REG-1,regular,1,no_priority,151.73661968597665,217.32492370281145,0,12243,
Week-01-Day-04,725.0261763190695,service_end,10,regular,no_priority,42,card,REG-1,regular,1,no_priority,151.73661968597665,217.32492370281145,0,12243,
Week-01-Day-04,197.8414695081119,service_start,5,family_cart,no_priority,74,card,REG-5,regular,1,no_priority,864.4133795643795,534.467653915609,0,20124,
Week-01-Day-04,732.309123423721,service_end,5,family_cart,no_priority,74,card,REG-5,regular,1,no_priority,864.4133795643795,534.467653915609,0,20124,
Week-01-Day-04,776.5154713843694,queue_request,12,regular,no_priority,25,cash,REG-1,regular,0,no_priority,72.46284068394304,0,0,0,
