source_folder,customer_id,profile,priority,items,payment_method,arrival_time_s,service_start_s,service_end_s,wait_time_s,service_time_s,total_time_s,arrival_hour,total_revenue_clp,cart_categories,cart_category_revenue_clp,cart_items,total_profit_clp,cart_category_profit_clp,lane_name,lane_type,queue_request_priority,patience_s,outcome,balk_reason,abandon_reason,effective_queue_length
Week-01-Day-01,1,self_checkout_fan,no_priority,8,card,54.09878698865214,54.09878698865214,110.69294604853565,0.0,56.59415905988351,56.59415905988351,8,0,,,8,2745,,REG-1,regular,no_priority,2516.0583859799945,served,,,0
Week-01-Day-01,2,express_basket,no_priority,9,cash,219.85102843351706,219.85102843351706,311.7404344215123,0.0,91.88940598799522,91.88940598799525,8,0,,,9,3640,,REG-1,regular,no_priority,1239.6997491256,served,,,0
Week-01-Day-01,3,express_basket,no_priority,10,card,422.19275345652204,422.19275345652204,474.45949713019286,0.0,52.2667436736708,52.26674367367082,8,0,,,10,1718,,REG-1,regular,no_priority,165.65371441394723,served,,,0
Week-01-Day-01,4,express_basket,no_priority,7,card,459.2752120281548,459.2752120281548,528.1841114485883,0.0,68.90889942043346,68.9088994204335,8,0,,,7,2594,,REG-2,regular,no_priority,362.0085127224943,served,,,0
Week-01-Day-01,5,self_checkout_fan,no_priority,14,card,732.2237390977061,732.2237390977061,781.763053678335,0.0,49.53931458062896,49.53931458062891,8,0,,,14,5195,,REG-1,regular,no_priority,231.2594601589446,served,,,0
Week-01-Day-01,7,weekly_planner,no_priority,29,card,856.9849661140615,856.9849661140615,935.3792175637599,0.0,78.39425144969834,78.39425144969834,8,0,,,29,7990,,REG-2,regular,no_priority,3102.2742933631566,served,,,0
Week-01-Day-01,6,deal_hunter,no_priority,10,cash,841.062825027846,841.062825027846,936.0528538706783,0.0,94.99002884283227,94.99002884283232,8,0,,,10,2048,,REG-1,regular,no_priority,1575.6790267534054,served,,,0
Week-01-Day-01,10,deal_hunter,no_priority,5,card,973.6086421610125,973.6086421610125,1066.8959503891135,0.0,93.28730822810105,93.28730822810098,8,0,,,5,1916,,REG-1,regular,no_priority,528.9185411416428,served,,,0
Week-01-Day-01,9,regular,senior,47,card,925.9935863280734,925.9935863280734,1094.5543925713555,0.0,168.5608062432821,168.56080624328206,8,0,,,47,13100,,REG-4,regular,senior,235.85199507162915,served,,,0
Week-01-Day-01,8,regular,no_priority,50,cash,889.1066979849238,889.1066979849238,1115.3048756309163,0.0,226.19817764599244,226.19817764599247,8,0,,,50,13801,,REG-3,regular,no_priority,2836.0646424442843,served,,,0
Week-01-Day-01,16,self_checkout_fan,no_priority,6,card,1188.5857972855956,1188.5857972855956,1264.4593281977932,0.0,75.8735309121975,75.87353091219757,8,0,,,6,2246,,REG-6,regular,no_priority,847.0473457129322,served,,,0
Week-01-Day-01,15,family_cart,no_priority,30,card,1150.5039150523044,1150.5039150523044,1272.8938010831396,0.0,122.38988603083519,122.38988603083521,8,0,,,30,15850,,REG-5,regular,no_priority,1035.4810509467293,served,,,0
Week-01-Day-01,14,weekly_planner,no_priority,16,card,1147.7522051751803,1147.7522051751803,1290.673361108396,0.0,142.92115593321577,142.9211559332157,8,0,,,16,2860,,REG-4,regular,no_priority,1052.7425564475952,served,,,0
Week-01-Day-01,11,weekly_planner,no_priority,100,card,1066.947107610922,1066.947107610922,1481.9242758916703,0.0,414.9771682807483,414.9771682807482,8,0,,,100,28864,,REG-1,regular,no_priority,290.15759928603023,served,,,0
Week-01-Day-01,13,family_cart,no_priority,76,card,1145.2880971517625,1145.2880971517625,1502.957756708061,0.0,357.66965955629854,357.6696595562985,8,0,,,76,26772,,REG-3,regular,no_priority,161.02192050756562,served,,,0
Week-01-Day-01,17,family_cart,no_priority,87,card,1189.8722922420784,1189.8722922420784,1552.935521820349,0.0,363.0632295782708,363.0632295782707,8,0,,,87,24520,,REG-7,regular,no_priority,379.10239730916203,served,,,0
Week-01-Day-01,12,family_cart,no_priority,88,card,1142.991692480984,1142.991692480984,1594.9304338150364,0.0,451.9387413340524,451.93874133405234,8,0,,,88,26515,,REG-2,regular,no_priority,232.23431999243147,served,,,0
