source_folder,customer_id,profile,priority,items,payment_method,arrival_time_s,service_start_s,service_end_s,wait_time_s,service_time_s,total_time_s,arrival_hour,total_revenue_clp,cart_categories,cart_category_revenue_clp,cart_items,total_profit_clp,cart_category_profit_clp,lane_name,lane_type,queue_request_priority,patience_s,outcome,balk_reason,abandon_reason,effective_queue_length
Week-01-Day-05,2,self_checkout_fan,no_priority,4,card,35.11006049738717,35.11006049738717,74.00742477552097,0.0,38.897364278133814,38.89736427813381,8,0,,,4,223,,REG-2,regular,no_priority,64.17880257420038,served,,,0
Week-01-Day-05,1,weekly_planner,no_priority,20,card,17.616009370311076,17.616009370311076,112.61600937031108,0.0,95.0,95.0,8,0,,,20,582,,REG-1,regular,no_priority,1414.7964915982113,served,,,0
Week-01-Day-05,3,regular,no_priority,24,card,155.86633846702534,155.86633846702534,248.92254246609053,0.0,93.05620399906518,93.05620399906519,8,0,,,24,4752,,REG-1,regular,no_priority,264.3040535081767,served,,,0
Week-01-Day-05,4,weekly_planner,no_priority,52,card,162.4423192035756,162.4423192035756,333.31568069328887,0.0,170.87336148971323,170.87336148971326,8,0,,,52,10957,,REG-2,regular,no_priority,564.4429627342784,served,,,0
Week-01-Day-05,5,weekly_planner,senior,29,cash,225.93170695363733,225.93170695363733,408.60164716288983,0.0,182.6699402092525,182.6699402092525,8,0,,,29,8691,,REG-3,regular,senior,1044.3464920063536,served,,,0
Week-01-Day-05,6,express_basket,no_priority,15,card,327.9488666223551,327.9488666223551,464.73953237977855,0.0,136.7906657574234,136.79066575742343,8,0,,,15,3493,,REG-1,regular,no_priority,355.20719999438074,served,,,0
Week-01-Day-05,7,regular,reduced_mobility,46,card,341.40642124346414,341.40642124346414,490.32989685875543,0.0,148.92347561529127,148.9234756152913,8,0,,,46,7985,,REG-2,regular,reduced_mobility,139.11699650689712,served,,,0
Week-01-Day-05,8,express_basket,no_priority,11,card,490.4029585733151,490.4029585733151,592.2169987186834,0.0,101.8140401453683,101.81404014536827,8,0,,,11,3759,,REG-1,regular,no_priority,102.36430592570629,served,,,0
Week-01-Day-05,10,express_basket,no_priority,6,card,663.8011646382001,663.8011646382001,697.1771992216771,0.0,33.37603458347699,33.37603458347701,8,0,,,6,1370,,REG-2,regular,no_priority,249.9020357372901,served,,,0
Week-01-Day-05,13,deal_hunter,no_priority,11,card,719.2844046993196,719.2844046993196,778.2844046993196,0.0,59.0,59.0,8,0,,,11,1489,,REG-4,regular,no_priority,241.06368746426483,served,,,0
Week-01-Day-05,9,family_cart,no_priority,66,card,622.2110570518162,622.2110570518162,918.9811336011962,0.0,296.77007654938006,296.77007654938006,8,0,,,66,14686,,REG-1,regular,no_priority,1124.609532152057,served,,,0
Week-01-Day-05,15,regular,no_priority,22,card,840.2286174304827,840.2286174304827,921.8718173006001,0.0,81.64319987011743,81.64319987011743,8,0,,,22,7773,,REG-5,regular,no_priority,332.8390528825373,served,,,0
Week-01-Day-05,16,deal_hunter,no_priority,17,card,928.5029207016087,928.5029207016087,985.488611670845,0.0,56.985690969236344,56.985690969236316,8,0,,,17,2014,,REG-1,regular,no_priority,217.9090259269755,served,,,0
Week-01-Day-05,17,deal_hunter,no_priority,6,card,947.8425231257715,947.8425231257715,992.5969852892321,0.0,44.754462163460495,44.754462163460516,8,0,,,6,1547,,REG-5,regular,no_priority,160.5750971111085,served,,,0
Week-01-Day-05,11,family_cart,no_priority,49,cash,706.7298847048478,706.7298847048478,1000.0001428732842,0.0,293.2702581684364,293.2702581684364,8,0,,,49,11015,,REG-2,regular,no_priority,112.74585960686196,served,,,0
Week-01-Day-05,12,family_cart,no_priority,72,card,710.7679686855372,710.7679686855372,1020.8716128513141,0.0,310.1036441657769,310.1036441657769,8,0,,,72,12612,,REG-3,regular,no_priority,658.4806022010172,served,,,0
Week-01-Day-05,14,family_cart,no_priority,107,cash,798.2740113260043,798.2740113260043,1178.754503759419,0.0,380.48049243341495,380.48049243341484,8,0,,,107,22682,,REG-4,regular,no_priority,122.83832129089882,served,,,0
Week-01-Day-05,20,express_basket,no_priority,13,card,1143.610331661661,1143.610331661661,1206.6837766458764,0.0,63.073444984215485,63.073444984215485,8,0,,,13,3187,,REG-3,regular,no_priority,577.108913553064,served,,,0
Week-01-Day-05,19,express_basket,no_priority,12,card,1138.6172523606183,1138.6172523606183,1232.6476450844093,0.0,94.03039272379111,94.03039272379101,8,0,,,12,3362,,REG-2,regular,no_priority,323.17784634730697,served,,,0
Week-01-Day-05,18,family_cart,no_priority,57,cash,1028.85014160008,1028.85014160008,1271.85014160008,0.0,243.0,243.0,8,0,,,57,10842,,REG-1,regular,no_priority,507.06614210529125,served,,,0
Week-01-Day-05,21,regular,senior,36,card,1255.9138718090362,1255.9138718090362,1376.5079985734735,0.0,120.59412676443733,120.5941267644373,8,0,,,36,6390,,REG-2,regular,senior,367.36411462111823,served,,,0
Week-01-Day-05,23,regular,no_priority,7,cash,1338.453393996926,1338.453393996926,1405.0109716388547,0.0,66.55757764192867,66.55757764192867,8,0,,,7,0,,REG-3,regular,no_priority,760.4614739985507,served,,,0
Week-01-Day-05,22,regular,no_priority,26,card,1294.944209621579,1294.944209621579,1426.9169851946829,0.0,131.97277557310397,131.97277557310395,8,0,,,26,7277,,REG-1,regular,no_priority,72.45845961328052,served,,,0
Week-01-Day-05,24,express_basket,no_priority,4,card,1407.2941944808445,1407.2941944808445,1463.0338674582067,0.0,55.739672977362225,55.73967297736226,8,0,,,4,1532,,REG-2,regular,no_priority,97.21838118994017,served,,,0
