source_folder,customer_id,profile,priority,items,payment_method,arrival_time_s,service_start_s,service_end_s,wait_time_s,service_time_s,total_time_s,arrival_hour,total_revenue_clp,cart_categories,cart_category_revenue_clp,cart_items,total_profit_clp,cart_category_profit_clp,lane_name,lane_type,queue_request_priority,patience_s,outcome,balk_reason,abandon_reason,effective_queue_length
Week-01-Day-03,2,express_basket,senior,3,card,63.213771776659996,63.213771776659996,115.1439916688021,0.0,51.93021989214211,51.930219892142105,8,0,,,3,0,,REG-2,regular,senior,714.2922673407107,served,,,0
Week-01-Day-03,4,express_basket,no_priority,9,card,176.8705130206181,176.8705130206181,242.61592943255704,0.0,65.74541641193893,65.74541641193895,8,0,,,9,2921,,REG-3,regular,no_priority,213.18437831256009,served,,,0
Week-01-Day-03,5,deal_hunter,no_priority,23,cash,197.52728100020977,197.52728100020977,308.40267288544874,0.0,110.875391885239,110.87539188523897,8,0,,,23,3633,,REG-4,regular,no_priority,112.59137754363329,served,,,0
Week-01-Day-03,1,weekly_planner,no_priority,69,cash,45.35905947472929,45.35905947472929,336.83836440509674,0.0,291.47930493036745,291.47930493036745,8,0,,,69,12622,,REG-1,regular,no_priority,155.8305165809134,served,,,0
Week-01-Day-03,6,regular,no_priority,16,card,211.2504776499518,211.2504776499518,357.8304361909617,0.0,146.57995854100986,146.5799585410099,8,0,,,16,2393,,REG-5,regular,no_priority,859.2015465556127,served,,,0
Week-01-Day-03,7,regular,no_priority,43,card,362.96911844987335,362.96911844987335,565.6353681893854,0.0,202.666249739512,202.66624973951207,8,0,,,43,7257,,REG-1,regular,no_priority,173.9781092037396,served,,,0
Week-01-Day-03,8,family_cart,no_priority,65,card,407.1653512832927,407.1653512832927,652.7173768086592,0.0,245.5520255253665,245.5520255253665,8,0,,,65,13809,,REG-3,regular,no_priority,11.406676731834548,served,,,0
Week-01-Day-03,9,express_basket,no_priority,5,card,744.051736950827,744.051736950827,815.3665444539407,0.0,71.31480750311368,71.31480750311368,8,0,,,5,1092,,REG-1,regular,no_priority,144.34847919281998,served,,,0
Week-01-Day-03,11,deal_hunter,senior,9,card,824.8390818040789,824.8390818040789,881.163656084029,0.0,56.324574279950085,56.32457427995007,8,0,,,9,1309,,REG-1,regular,senior,359.60810770488945,served,,,0
Week-01-Day-03,3,regular,no_priority,51,card,138.77858184625075,138.77858184625075,883.357465895541,0.0,744.5788840492903,744.5788840492903,8,0,,,51,9072,,REG-2,regular,no_priority,634.843878152556,served,,,0
Week-01-Day-03,12,deal_hunter,no_priority,4,card,859.381079535975,859.381079535975,902.1246274042927,0.0,42.74354786831773,42.743547868317705,8,0,,,4,986,,REG-4,regular,no_priority,142.42421768106115,served,,,0
Week-01-Day-03,10,self_checkout_fan,no_priority,11,card,772.5798851586114,772.5798851586114,931.4890061900556,0.0,158.9091210314442,158.90912103144422,8,0,,,11,3411,,REG-3,regular,no_priority,295.50847570195805,served,,,0
Week-01-Day-03,14,self_checkout_fan,no_priority,8,card,897.207302241477,897.207302241477,969.52999265159,0.0,72.3226904101129,72.32269041011295,8,0,,,8,1690,,REG-2,regular,no_priority,105.83654802192872,served,,,0
Week-01-Day-03,15,weekly_planner,no_priority,45,card,1070.1049332056464,1070.1049332056464,1113.1727817938581,0.0,43.06784858821166,43.067848588211746,8,0,,,45,8895,,REG-2,regular,no_priority,844.2211420359471,served,,,0
Week-01-Day-03,13,family_cart,no_priority,100,cash,887.0639038060108,887.0639038060108,1216.9822910339947,0.0,329.9183872279839,329.9183872279839,8,0,,,100,22297,,REG-1,regular,no_priority,245.74983360549456,served,,,0
Week-01-Day-03,16,express_basket,no_priority,19,card,1349.232736126014,1349.232736126014,1470.7882633438235,0.0,121.55552721780947,121.55552721780941,8,0,,,19,5783,,REG-1,regular,no_priority,45.53013379157964,served,,,0
Week-01-Day-03,17,express_basket,no_priority,8,card,1575.7909791737366,1575.7909791737366,1647.7914119385694,0.0,72.00043276483284,72.0004327648328,8,0,,,8,988,,REG-1,regular,no_priority,35.232921797179316,served,,,0
Week-01-Day-03,18,weekly_planner,senior,66,card,1631.593750932494,1631.593750932494,1814.9223892632597,0.0,183.32863833076573,183.32863833076567,8,0,,,66,14539,,REG-2,regular,senior,396.6467751023595,served,,,0
Week-01-Day-03,19,express_basket,no_priority,6,card,1760.587999707288,1760.587999707288,1871.6988589726343,0.0,111.11085926534645,111.11085926534633,8,0,,,6,1260,,REG-1,regular,no_priority,186.24162088506432,served,,,0
Week-01-Day-03,21,express_basket,pregnant,13,card,1902.5952322861704,1902.5952322861704,1994.2576388147236,0.0,91.6624065285532,91.66240652855322,8,0,,,13,2769,,REG-1,regular,pregnant,258.8997369653652,served,,,0
Week-01-Day-03,20,weekly_planner,senior,67,card,1776.0341988898545,1776.0341988898545,2032.626911205187,0.0,256.5927123153326,256.5927123153326,8,0,,,67,10862,,REG-3,regular,senior,36.254940719025576,served,,,0
Week-01-Day-03,22,regular,no_priority,18,cash,2009.3594653793953,2009.3594653793953,2082.8164035998548,0.0,73.45693822045929,73.4569382204595,8,0,,,18,3197,,REG-1,regular,no_priority,907.7661924184308,served,,,0
Week-01-Day-03,23,regular,no_priority,19,card,2019.0252360075392,2019.0252360075392,2113.599849848774,0.0,94.5746138412345,94.57461384123462,8,0,,,19,1777,,REG-2,regular,no_priority,267.9226648618809,served,,,0
