source_folder,customer_id,profile,priority,items,payment_method,arrival_time_s,service_start_s,service_end_s,wait_time_s,service_time_s,total_time_s,arrival_hour,total_revenue_clp,cart_categories,cart_category_revenue_clp,cart_items,total_profit_clp,cart_category_profit_clp,lane_name,lane_type,queue_request_priority,patience_s,outcome,balk_reason,abandon_reason,effective_queue_length
Week-01-Day-06,1,self_checkout_fan,no_priority,6,card,19.830446260035387,19.830446260035387,60.65470574428999,0.0,40.824259484254604,40.824259484254604,8,0,,,6,949,,REG-1,regular,no_priority,114.76735524336723,served,,,0
Week-01-Day-06,2,family_cart,senior,28,card,76.66423951960314,76.66423951960314,243.61478225624907,0.0,166.95054273664593,166.95054273664593,8,0,,,28,10950,,REG-1,regular,senior,2361.4531830854085,served,,,0
Week-01-Day-06,3,family_cart,no_priority,35,card,105.75215625916098,105.75215625916098,325.78205561218556,0.0,220.0298993530246,220.02989935302458,8,0,,,35,10843,,REG-2,regular,no_priority,296.9534793725886,served,,,0
Week-01-Day-06,5,express_basket,no_priority,1,card,423.49964149170773,423.49964149170773,457.7766152204601,0.0,34.27697372875237,34.27697372875235,8,0,,,1,45,,REG-1,regular,no_priority,32.343437689358275,served,,,0
Week-01-Day-06,4,family_cart,no_priority,74,cash,227.22519811105667,227.22519811105667,572.3378615520528,0.0,345.1126634409961,345.11266344099613,8,0,,,74,20711,,REG-3,regular,no_priority,463.6949977235093,served,,,0
Week-01-Day-06,6,regular,no_priority,31,card,485.87925032488783,485.87925032488783,643.4676174702921,0.0,157.5883671454043,157.58836714540428,8,0,,,31,6482,,REG-1,regular,no_priority,282.2798213345247,served,,,0
Week-01-Day-06,7,express_basket,no_priority,10,card,624.8391444418012,624.8391444418012,687.725683671682,0.0,62.886539229880746,62.88653922988078,8,0,,,10,1880,,REG-2,regular,no_priority,22.373899591903573,served,,,0
Week-01-Day-06,9,express_basket,no_priority,6,card,699.3353536483628,699.3353536483628,734.6698516553879,0.0,35.33449800702505,35.334498007025104,8,0,,,6,1623,,REG-2,regular,no_priority,245.08574693553098,served,,,0
Week-01-Day-06,8,weekly_planner,no_priority,66,card,664.9032793759798,664.9032793759798,888.4418793411078,0.0,223.538599965128,223.53859996512801,8,0,,,66,11953,,REG-1,regular,no_priority,23.837645828918486,served,,,0
Week-01-Day-06,13,express_basket,no_priority,3,card,912.3263401649128,912.3263401649128,973.0130134734188,0.0,60.686673308506016,60.68667330850599,8,0,,,3,894,,REG-1,regular,no_priority,125.00482819995707,served,,,0
Week-01-Day-06,11,regular,no_priority,18,card,837.9371759853784,837.9371759853784,990.5068504808481,0.0,152.56967449546968,152.5696744954697,8,0,,,18,3236,,REG-3,regular,no_priority,54.65900296473368,served,,,0
Week-01-Day-06,12,self_checkout_fan,no_priority,11,card,864.944761118335,864.944761118335,1000.3740365611081,0.0,135.42927544277316,135.42927544277313,8,0,,,11,2663,,REG-4,regular,no_priority,1688.0889238221946,served,,,0
Week-01-Day-06,18,self_checkout_fan,senior,7,card,1080.7979260593056,1080.7979260593056,1133.2183794121358,0.0,52.42045335283026,52.420453352830236,8,0,,,7,2180,,REG-6,regular,senior,637.8603128705845,served,,,0
Week-01-Day-06,15,regular,no_priority,23,card,986.1726845432422,986.1726845432422,1136.4173898910326,0.0,150.24470534779027,150.2447053477904,8,0,,,23,4714,,REG-1,regular,no_priority,734.0036493138183,served,,,0
Week-01-Day-06,16,weekly_planner,no_priority,43,card,1021.8074212236206,1021.8074212236206,1157.1274640819342,0.0,135.3200428583137,135.32004285831363,8,0,,,43,8180,,REG-3,regular,no_priority,642.7019958872057,served,,,0
Week-01-Day-06,17,regular,no_priority,51,card,1055.5603727283633,1055.5603727283633,1209.8388744951158,0.0,154.27850176675247,154.27850176675247,8,0,,,51,10840,,REG-4,regular,no_priority,59.80065052951301,served,,,0
Week-01-Day-06,20,regular,no_priority,8,card,1249.1680209898113,1249.1680209898113,1287.4201404783173,0.0,38.25211948850605,38.25211948850597,8,0,,,8,2004,,REG-1,regular,no_priority,294.87880564732114,served,,,0
Week-01-Day-06,14,family_cart,no_priority,86,cash,969.4048106652153,969.4048106652153,1356.576594324422,0.0,387.1717836592067,387.17178365920677,8,0,,,86,16049,,REG-5,regular,no_priority,1344.761701104703,served,,,0
Week-01-Day-06,19,family_cart,no_priority,60,card,1135.1959011494,1135.1959011494,1378.0468372181197,0.0,242.8509360687196,242.85093606871965,8,0,,,60,15852,,REG-6,regular,no_priority,2677.891057133003,served,,,0
Week-01-Day-06,21,regular,no_priority,41,card,1316.578386414807,1316.578386414807,1405.0472707007114,0.0,88.46888428590438,88.46888428590432,8,0,,,41,8220,,REG-1,regular,no_priority,1487.4059555727363,served,,,0
Week-01-Day-06,10,weekly_planner,no_priority,154,cash,784.1019100686317,784.1019100686317,1419.8013133065433,0.0,635.6994032379115,635.6994032379116,8,0,,,154,33716,,REG-2,regular,no_priority,118.39395575032295,served,,,0
Week-01-Day-06,23,weekly_planner,no_priority,37,cash,1405.358433357731,1405.358433357731,1500.8663562209981,0.0,95.50792286326724,95.50792286326714,8,0,,,37,8862,,REG-1,regular,no_priority,111.1217315649371,served,,,0
Week-01-Day-06,22,weekly_planner,no_priority,57,card,1400.0782209033569,1400.0782209033569,1576.7674167269645,0.0,176.68919582360758,176.68919582360763,8,0,,,57,11662,,REG-3,regular,no_priority,1516.4105682542552,served,,,0
Week-01-Day-06,25,self_checkout_fan,no_priority,8,card,1628.0330317427615,1628.0330317427615,1659.1863717599363,0.0,31.15334001717472,31.15334001717474,8,0,,,8,1895,,REG-2,regular,no_priority,555.675648244552,served,,,0
