source_folder,customer_id,profile,priority,items,payment_method,arrival_time_s,service_start_s,service_end_s,wait_time_s,service_time_s,total_time_s,arrival_hour,total_revenue_clp,cart_categories,cart_category_revenue_clp,cart_items,total_profit_clp,cart_category_profit_clp,lane_name,lane_type,queue_request_priority,patience_s,outcome,balk_reason,abandon_reason,effective_queue_length
Week-01-Day-05,1,self_checkout_fan,no_priority,13,card,237.75174463959775,237.75174463959775,325.24587635788276,0.0,87.49413171828502,87.49413171828502,8,0,,,13,2299,,REG-1,regular,no_priority,999.0655432633996,served,,,0
Week-01-Day-05,2,deal_hunter,no_priority,6,card,428.21301195165506,428.21301195165506,482.65054342202484,0.0,54.43753147036977,54.43753147036978,8,0,,,6,0,,REG-1,regular,no_priority,227.54574966208452,served,,,0
Week-01-Day-05,3,self_checkout_fan,no_priority,6,card,482.50167007304117,482.50167007304117,535.4548913259684,0.0,52.95322125292725,52.95322125292728,8,0,,,6,669,,REG-2,regular,no_priority,607.9745997857596,served,,,0
Week-01-Day-05,8,deal_hunter,senior,27,card,572.3102933141708,572.3102933141708,667.3430504567516,0.0,95.03275714258079,95.03275714258075,8,0,,,27,4343,,REG-5,regular,senior,249.21487819625344,served,,,0
Week-01-Day-05,6,weekly_planner,no_priority,30,card,553.0729363597384,553.0729363597384,685.1679798885464,0.0,132.09504352880793,132.095043528808,8,0,,,30,7862,,REG-2,regular,no_priority,635.9409292708102,served,,,0
Week-01-Day-05,5,regular,no_priority,36,card,496.19226800804245,496.19226800804245,693.9864300336212,0.0,197.79416202557871,197.79416202557877,8,0,,,36,8349,,REG-3,regular,no_priority,734.5971717317285,served,,,0
Week-01-Day-05,4,family_cart,no_priority,49,card,485.17254774053436,485.17254774053436,698.9304652590506,0.0,213.7579175185162,213.75791751851625,8,0,,,49,9266,,REG-1,regular,no_priority,806.5715086161731,served,,,0
Week-01-Day-05,7,regular,no_priority,46,card,558.3200920657509,558.3200920657509,729.8805081373412,0.0,171.56041607159028,171.56041607159023,8,0,,,46,8582,,REG-4,regular,no_priority,1092.9459321957966,served,,,0
Week-01-Day-05,10,express_basket,reduced_mobility,1,cash,873.20452753477,873.20452753477,897.2772054250696,0.0,24.072677890299556,24.072677890299587,8,0,,,1,133,,REG-2,regular,reduced_mobility,187.39211208282848,served,,,0
Week-01-Day-05,9,deal_hunter,no_priority,25,card,862.3077849542569,862.3077849542569,1072.429218527413,0.0,210.1214335731562,210.12143357315608,8,0,,,25,5010,,REG-1,regular,no_priority,243.99566456873785,served,,,0
